fname,itp_pred,itp_pred_prob,its_pred,its_pred_prob
Uz_time_78_42_.npz,[76],[0.93335706],[282],[0.56652427]
Uz_time_78_43_.npz,[77],[0.890256],[278],[0.5690573]
Uz_time_78_44_.npz,[75],[0.95229286],[273],[0.78284943]
Uz_time_78_45_.npz,[75],[0.9560554],[263],[0.7249366]
Uz_time_78_46_.npz,[72],[0.93753356],[270],[0.31081152]
Uz_time_78_47_.npz,[74],[0.9388772],[269],[0.5199341]
Uz_time_78_48_.npz,[72],[0.85186553],[],[]
Uz_time_78_49_.npz,[69],[0.8662716],[254],[0.30243596]
Uz_time_78_50_.npz,[69],[0.81592333],[],[]
Uz_time_78_51_.npz,[71],[0.91853285],[226],[0.29930735]
Uz_time_78_52_.npz,[70],[0.7581155],[270],[0.5473697]
Uz_time_78_53_.npz,[73],[0.84301066],[266],[0.463272]
Uz_time_78_54_.npz,[70],[0.9172838],[264],[0.62719154]
Uz_time_78_55_.npz,[68],[0.92660725],[263],[0.6510299]
Uz_time_78_56_.npz,[70],[0.9098298],[258],[0.53120416]
Uz_time_78_57_.npz,[69],[0.94333124],[234],[0.20674995]
Uz_time_78_58_.npz,[67],[0.90423715],[],[]
Uz_time_78_59_.npz,[67],[0.9420658],[203],[0.4233005]
Uz_time_78_60_.npz,[67],[0.9418149],[210],[0.39604086]
Uz_time_78_61_.npz,[66],[0.8917542],[207],[0.46676898]
Uz_time_78_62_.npz,[67],[0.9499962],[209],[0.4768027]
Uz_time_78_63_.npz,[67],[0.9539669],[206],[0.4576437]
Uz_time_78_64_.npz,[67],[0.94882196],[218],[0.20526353]
Uz_time_78_65_.npz,[65],[0.95214814],[],[]
Uz_time_78_66_.npz,[63],[0.9409461],[],[]
Uz_time_78_67_.npz,[63],[0.9451711],[195],[0.5273903]
Uz_time_78_68_.npz,[62],[0.92014796],[201],[0.32467082]
Uz_time_78_69_.npz,[61],[0.9402897],[],[]
Uz_time_78_70_.npz,[57],[0.93016857],[194],[0.35540292]
Uz_time_78_71_.npz,[58],[0.94963473],[122],[0.35485613]
Uz_time_78_72_.npz,[58],[0.94463974],[118],[0.35405016]
Uz_time_78_73_.npz,[51],[0.9007596],[106],[0.33214605]
Uz_time_78_74_.npz,[55],[0.9403001],[198],[0.2766862]
Uz_time_78_75_.npz,[52],[0.9392761],[114],[0.48098567]
Uz_time_78_76_.npz,[54],[0.88537353],[115],[0.69932413]
Uz_time_78_77_.npz,[41],[0.9294492],[],[]
Uz_time_78_78_.npz,[40],[0.95972425],[],[]
Uz_time_78_79_.npz,[44],[0.9374571],[68],[0.69294435]
Uz_time_78_80_.npz,[49],[0.9427898],[105],[0.36426783]
Uz_time_78_81_.npz,[47],[0.943638],[120],[0.3704904]
Uz_time_78_82_.npz,[50],[0.94349897],[108],[0.45032513]
Uz_time_78_83_.npz,[54],[0.94797224],[113],[0.64486176]
Uz_time_78_84_.npz,[54],[0.92550063],[107],[0.554443]
Uz_time_78_85_.npz,[58],[0.97264874],[129],[0.684128]
Uz_time_78_86_.npz,[61],[0.9395572],[160],[0.5239156]
Uz_time_78_87_.npz,[62],[0.95670104],[166],[0.6962331]
Uz_time_78_88_.npz,[64],[0.9642231],[184],[0.38310516]
Uz_time_78_89_.npz,[62],[0.963757],[171],[0.5007013]
Uz_time_78_90_.npz,[62],[0.94923663],[176],[0.4526636]
Uz_time_78_91_.npz,[63],[0.9249157],[441],[0.39646786]
Uz_time_78_92_.npz,[66],[0.9645814],[200],[0.3943632]
Uz_time_78_93_.npz,[66],[0.9598563],[210],[0.37342873]
Uz_time_78_94_.npz,[65],[0.9427451],[],[]
Uz_time_78_95_.npz,[64],[0.9306595],[],[]
Uz_time_78_96_.npz,[67],[0.9376611],[250],[0.45644322]
Uz_time_79_01_.npz,[89],[0.9561247],[513],[0.751192]
Uz_time_79_02_.npz,[90],[0.96259177],[506],[0.81187105]
Uz_time_79_03_.npz,[89],[0.954176],[501],[0.7842662]
Uz_time_79_04_.npz,[90],[0.96379715],[490],[0.7966229]
Uz_time_79_05_.npz,[90],[0.9675972],[490],[0.88028896]
Uz_time_79_06_.npz,[87],[0.9620954],[480],[0.7115091]
Uz_time_79_07_.npz,[88],[0.95877343],[474],[0.8079793]
Uz_time_79_08_.npz,[86],[0.95925784],[470],[0.84235466]
Uz_time_79_09_.npz,[87],[0.9626152],[463],[0.60602134]
Uz_time_79_10_.npz,[86],[0.9567954],[459],[0.6860688]
Uz_time_79_11_.npz,[84],[0.9370697],[454],[0.8209222]
Uz_time_79_12_.npz,[87],[0.95466],[451],[0.7567919]
Uz_time_79_13_.npz,[87],[0.95128465],[440],[0.80891955]
Uz_time_79_14_.npz,[84],[0.95803213],[431],[0.8928662]
Uz_time_79_15_.npz,[86],[0.9601362],[427],[0.85312057]
Uz_time_79_16_.npz,[85],[0.9539459],[425],[0.8467223]
Uz_time_79_17_.npz,[86],[0.9589425],[427],[0.61080533]
Uz_time_79_18_.npz,[87],[0.95643073],[425],[0.45712832]
Uz_time_79_19_.npz,[85],[0.94562095],[441],[0.53262436]
Uz_time_79_20_.npz,[83],[0.9608869],[431],[0.47605106]
Uz_time_79_21_.npz,[82],[0.96245325],[403],[0.6337327]
Uz_time_79_22_.npz,[82],[0.9543954],[389],[0.60808396]
Uz_time_79_23_.npz,[81],[0.9652205],[382],[0.8741402]
Uz_time_79_24_.npz,[80],[0.96024585],[376],[0.8074429]
Uz_time_79_25_.npz,[83],[0.96846426],[374],[0.84784603]
Uz_time_79_26_.npz,[83],[0.9581535],[371],[0.6636935]
Uz_time_79_27_.npz,[83],[0.94934887],[360],[0.28457108]
Uz_time_79_28_.npz,[80],[0.96022606],[],[]
Uz_time_79_29_.npz,[79],[0.9360003],[354],[0.31649965]
Uz_time_79_30_.npz,[79],[0.95097244],[354],[0.26081997]
Uz_time_79_31_.npz,[79],[0.95957255],[339],[0.44169396]
Uz_time_79_32_.npz,[77],[0.94329804],[349],[0.76842666]
Uz_time_79_33_.npz,[79],[0.9533187],[343],[0.883012]
Uz_time_79_34_.npz,[78],[0.9258317],[361],[0.21846879]
Uz_time_79_35_.npz,[80],[0.93540365],[370],[0.33437523]
Uz_time_79_36_.npz,[80],[0.9372366],[363],[0.65634865]
Uz_time_79_37_.npz,[79],[0.9330087],[386],[0.29103798]
Uz_time_79_38_.npz,[78],[0.95975125],[346],[0.26693258]
Uz_time_79_39_.npz,[79],[0.95444155],[298],[0.6412893]
Uz_time_79_40_.npz,[78],[0.9475488],[],[]
Uz_time_79_41_.npz,[76],[0.9217272],[354],[0.3116077]
Uz_time_79_42_.npz,[75],[0.93778807],[280],[0.44513068]
Uz_time_79_43_.npz,[75],[0.9287849],[280],[0.31203267]
Uz_time_79_44_.npz,[75],[0.95990777],[276],[0.8424443]
Uz_time_79_45_.npz,[75],[0.95434016],[278],[0.6471531]
Uz_time_79_46_.npz,[74],[0.9484425],[274],[0.22754616]
Uz_time_79_47_.npz,[75],[0.94158405],[],[]
Uz_time_79_48_.npz,[71],[0.8130118],[413],[0.7837369]
Uz_time_79_49_.npz,[74],[0.93212837],[253],[0.33825704]
Uz_time_79_50_.npz,[71],[0.8597875],[258],[0.45602292]
Uz_time_79_51_.npz,[71],[0.8812085],[234],[0.41635382]
Uz_time_79_52_.npz,[73],[0.8022667],[232],[0.23555467]
Uz_time_79_53_.npz,[71],[0.7304607],[266],[0.27323896]
Uz_time_79_54_.npz,[71],[0.9201583],[266],[0.41184002]
Uz_time_79_55_.npz,[70],[0.9191475],[],[]
Uz_time_79_56_.npz,[71],[0.91427296],[],[]
Uz_time_79_57_.npz,[69],[0.9385285],[],[]
Uz_time_79_58_.npz,[69],[0.9338567],[226],[0.20199877]
Uz_time_79_59_.npz,[67],[0.9415689],[203],[0.33584186]
Uz_time_79_60_.npz,[68],[0.94374824],[210],[0.5243583]
Uz_time_79_61_.npz,[68],[0.9402462],[],[]
Uz_time_79_62_.npz,[68],[0.95412666],[214],[0.4147175]
Uz_time_79_63_.npz,[66],[0.93519974],[],[]
Uz_time_79_64_.npz,[67],[0.9578592],[],[]
Uz_time_79_65_.npz,[64],[0.95629126],[],[]
Uz_time_79_66_.npz,[64],[0.9541001],[208],[0.22150294]
Uz_time_79_67_.npz,[64],[0.96165866],[197],[0.31780058]
Uz_time_79_68_.npz,[63],[0.9430253],[],[]
Uz_time_79_69_.npz,[61],[0.9573346],[],[]
Uz_time_79_70_.npz,[58],[0.9475356],[],[]
Uz_time_79_71_.npz,[59],[0.93371224],[],[]
Uz_time_79_72_.npz,[59],[0.9302208],[198],[0.26300445]
Uz_time_79_73_.npz,[54],[0.9061834],[],[]
Uz_time_79_74_.npz,[54],[0.93537045],[146],[0.41270283]
Uz_time_79_75_.npz,[52],[0.9346199],[114],[0.45445195]
Uz_time_79_76_.npz,[51],[0.9218553],[142],[0.25667703]
Uz_time_79_77_.npz,[53],[0.9469744],[103],[0.5427869]
Uz_time_79_78_.npz,[40],[0.9520559],[69],[0.55724955]
Uz_time_79_79_.npz,[42],[0.85004675],[46],[0.35711282]
Uz_time_79_80_.npz,[45],[0.92664844],[67],[0.59651804]
Uz_time_79_81_.npz,[45],[0.9267082],[72],[0.5915862]
Uz_time_79_82_.npz,[48],[0.9419504],[110],[0.55714124]
Uz_time_79_83_.npz,[48],[0.9543104],[102],[0.5791782]
Uz_time_79_84_.npz,[44],[0.9413746],[69],[0.68106]
Uz_time_79_85_.npz,[58],[0.951087],[123],[0.3820948]
Uz_time_79_86_.npz,[53],[0.92581224],[222],[0.42119348]
Uz_time_79_87_.npz,[59],[0.9592462],[159],[0.6936548]
Uz_time_79_88_.npz,[61],[0.9576327],[176],[0.37142935]
Uz_time_79_89_.npz,[62],[0.96190464],[166],[0.47884932]
Uz_time_79_90_.npz,[61],[0.9497114],[178],[0.41567925]
Uz_time_79_91_.npz,[61],[0.9389053],[186],[0.5829091]
Uz_time_79_92_.npz,[64],[0.965988],[195],[0.5354345]
Uz_time_79_93_.npz,[64],[0.9559592],[194],[0.450488]
Uz_time_79_94_.npz,[63],[0.9342671],[410],[0.43562254]
Uz_time_79_95_.npz,[66],[0.947911],[],[]
Uz_time_79_96_.npz,[67],[0.9377625],[248],[0.34114924]
Uz_time_80_01_.npz,[86],[0.92578894],[511],[0.76559687]
Uz_time_80_02_.npz,[87],[0.96289086],[506],[0.876249]
Uz_time_80_03_.npz,[88],[0.9586249],[499],[0.84374034]
Uz_time_80_04_.npz,[87],[0.9628866],[493],[0.89918834]
Uz_time_80_05_.npz,[89],[0.9469042],[487],[0.8641255]
Uz_time_80_06_.npz,[86],[0.9425713],[470],[0.7617352]
Uz_time_80_07_.npz,[85],[0.94234264],[475],[0.79049003]
Uz_time_80_08_.npz,[85],[0.9524048],[473],[0.53576875]
Uz_time_80_09_.npz,[85],[0.9403876],[465],[0.89211583]
Uz_time_80_10_.npz,[85],[0.9567137],[458],[0.8257451]
Uz_time_80_11_.npz,[85],[0.9550517],[451],[0.88542944]
Uz_time_80_12_.npz,[84],[0.9510525],[449],[0.8607276]
Uz_time_80_13_.npz,[83],[0.9461004],[438],[0.7487871]
Uz_time_80_14_.npz,[82],[0.9567213],[435],[0.7045786]
Uz_time_80_15_.npz,[83],[0.95075434],[427],[0.7966837]
Uz_time_80_16_.npz,[82],[0.95541906],[423],[0.8938325]
Uz_time_80_17_.npz,[83],[0.9606044],[419],[0.7960745]
Uz_time_80_18_.npz,[81],[0.9377426],[396],[0.36678147]
Uz_time_80_19_.npz,[82],[0.96548134],[402],[0.36174145]
Uz_time_80_20_.npz,[81],[0.9601242],[401],[0.745792]
Uz_time_80_21_.npz,[79],[0.9576091],[369],[0.43015987]
Uz_time_80_22_.npz,[79],[0.959484],[375],[0.78958815]
Uz_time_80_23_.npz,[81],[0.959995],[384],[0.793585]
Uz_time_80_24_.npz,[80],[0.95805895],[380],[0.76071596]
Uz_time_80_25_.npz,[80],[0.9668878],[375],[0.79358774]
Uz_time_80_26_.npz,[79],[0.9595855],[367],[0.8827956]
Uz_time_80_27_.npz,[79],[0.9620206],[359],[0.87814057]
Uz_time_80_28_.npz,[76],[0.9580328],[349],[0.36092067]
Uz_time_80_29_.npz,[76],[0.9466408],[341],[0.5583592]
Uz_time_80_30_.npz,[78],[0.9238418],[338],[0.76793844]
Uz_time_80_31_.npz,[76],[0.9503476],[328],[0.8084418]
Uz_time_80_32_.npz,[77],[0.91918063],[322],[0.48352623]
Uz_time_80_33_.npz,[77],[0.9596789],[334],[0.80811656]
Uz_time_80_34_.npz,[76],[0.9537478],[331],[0.79632676]
Uz_time_80_35_.npz,[76],[0.96526974],[322],[0.6085065]
Uz_time_80_36_.npz,[76],[0.9497504],[320],[0.49971503]
Uz_time_80_37_.npz,[77],[0.89740527],[298],[0.6295092]
Uz_time_80_38_.npz,[74],[0.9524651],[303],[0.69752437]
Uz_time_80_39_.npz,[71],[0.91252047],[251],[0.33538997]
Uz_time_80_40_.npz,[75],[0.95600575],[306],[0.3015619]
Uz_time_80_41_.npz,[72],[0.9690703],[280],[0.35545227]
Uz_time_80_42_.npz,[70],[0.94648623],[277],[0.73561865]
Uz_time_80_43_.npz,[70],[0.9536836],[278],[0.68897444]
Uz_time_80_44_.npz,[70],[0.9399225],[265],[0.7707375]
Uz_time_80_45_.npz,[72],[0.95958054],[261],[0.68564785]
Uz_time_80_46_.npz,[71],[0.9477941],[263],[0.62285304]
Uz_time_80_47_.npz,[71],[0.9174384],[259],[0.65095353]
Uz_time_80_48_.npz,[67],[0.92569464],[250],[0.7598474]
Uz_time_80_49_.npz,[70],[0.9388146],[248],[0.6174953]
Uz_time_80_50_.npz,[67],[0.93022686],[249],[0.45026666]
Uz_time_80_51_.npz,[69],[0.934481],[230],[0.6940398]
Uz_time_80_52_.npz,[70],[0.9492296],[230],[0.66080844]
Uz_time_80_53_.npz,[67],[0.9220041],[217],[0.7961256]
Uz_time_80_54_.npz,[68],[0.9331],[223],[0.7072981]
Uz_time_80_55_.npz,[69],[0.91034216],[203],[0.49588823]
Uz_time_80_56_.npz,[68],[0.9035365],[209],[0.6053944]
Uz_time_80_57_.npz,[66],[0.9519207],[200],[0.71366316]
Uz_time_80_58_.npz,[66],[0.9530149],[200],[0.5452712]
Uz_time_80_59_.npz,[65],[0.95994854],[202],[0.29008538]
Uz_time_80_60_.npz,[65],[0.97139055],[345],[0.65430987]
Uz_time_80_61_.npz,[63],[0.96088713],[176],[0.33295453]
Uz_time_80_62_.npz,[65],[0.97594804],[194],[0.643101]
Uz_time_80_63_.npz,[64],[0.9656118],[345],[0.5950551]
Uz_time_80_64_.npz,[64],[0.97196025],[345],[0.69524425]
Uz_time_80_65_.npz,[62],[0.962826],[194],[0.20692769]
Uz_time_80_66_.npz,[61],[0.9581836],[184],[0.44341105]
Uz_time_80_67_.npz,[61],[0.9638338],[162],[0.25028315]
Uz_time_80_68_.npz,[60],[0.949151],[],[]
Uz_time_80_69_.npz,[59],[0.9449679],[123],[0.35370305]
Uz_time_80_70_.npz,[55],[0.93423873],[],[]
Uz_time_80_71_.npz,[55],[0.945603],[121],[0.61934936]
Uz_time_80_72_.npz,[54],[0.94156414],[130],[0.36671492]
Uz_time_80_73_.npz,[47],[0.934994],[99],[0.40294448]
Uz_time_80_74_.npz,[53],[0.94507486],[118],[0.6483267]
Uz_time_80_75_.npz,[51],[0.9283249],[114],[0.5047056]
Uz_time_80_76_.npz,[49],[0.9491981],[110],[0.36789867]
Uz_time_80_77_.npz,[46],[0.92602843],[74],[0.4332934]
Uz_time_80_78_.npz,[43],[0.95071876],[68],[0.6307894]
Uz_time_80_79_.npz,[42],[0.9645208],[70],[0.73781717]
Uz_time_80_80_.npz,[43],[0.9236137],[59],[0.69905496]
Uz_time_80_81_.npz,[47],[0.8963578],[64],[0.7870905]
Uz_time_80_82_.npz,[49],[0.9218995],[103],[0.5357464]
Uz_time_80_83_.npz,[50],[0.935086],[95],[0.78969437]
Uz_time_80_84_.npz,[50],[0.9255721],[110],[0.5538712]
Uz_time_80_85_.npz,[51],[0.9477838],[107],[0.50958234]
Uz_time_80_86_.npz,[55],[0.9562493],[130],[0.46155122]
Uz_time_80_87_.npz,[57],[0.95760494],[139],[0.6342407]
Uz_time_80_88_.npz,[58],[0.9555945],[138],[0.4548]
Uz_time_80_89_.npz,[59],[0.9494284],[138],[0.49629307]
Uz_time_80_90_.npz,[58],[0.9358957],[178],[0.48286512]
Uz_time_80_91_.npz,[61],[0.928569],[194],[0.45718005]
Uz_time_80_92_.npz,[62],[0.96091664],[326],[0.410855]
Uz_time_80_93_.npz,[62],[0.96319765],[194],[0.48864257]
Uz_time_80_94_.npz,[55],[0.9181894],[483],[0.6852103]
Uz_time_80_95_.npz,[58],[0.9385104],[471],[0.6688105]
Uz_time_80_96_.npz,[65],[0.9574876],[187],[0.47720513]
Uz_time_81_01_.npz,[87],[0.9571283],[490],[0.81322867]
Uz_time_81_02_.npz,[88],[0.94394],[511],[0.85865295]
Uz_time_81_03_.npz,[88],[0.9640509],[509],[0.8241125]
Uz_time_81_04_.npz,[88],[0.96764565],[495],[0.8087505]
Uz_time_81_05_.npz,[87],[0.9581039],[481],[0.6784901]
Uz_time_81_06_.npz,[85],[0.9458169],[476],[0.60736215]
Uz_time_81_07_.npz,[85],[0.9493672],[475],[0.66557926]
Uz_time_81_08_.npz,[86],[0.9561027],[476],[0.8751915]
Uz_time_81_09_.npz,[85],[0.95740956],[470],[0.8617434]
Uz_time_81_10_.npz,[83],[0.96607345],[451],[0.60658294]
Uz_time_81_11_.npz,[84],[0.9619308],[442],[0.84797156]
Uz_time_81_12_.npz,[84],[0.95585823],[439],[0.8016444]
Uz_time_81_13_.npz,[84],[0.9485657],[434],[0.8927167]
Uz_time_81_14_.npz,[82],[0.95186347],[410],[0.49748757]
Uz_time_81_15_.npz,[83],[0.95544213],[426],[0.33418]
Uz_time_81_16_.npz,[83],[0.9571817],[430],[0.85239446]
Uz_time_81_17_.npz,[83],[0.9607468],[427],[0.8553778]
Uz_time_81_18_.npz,[79],[0.9445149],[414],[0.7780347]
Uz_time_81_19_.npz,[81],[0.9474065],[410],[0.6977676]
Uz_time_81_20_.npz,[80],[0.9522842],[393],[0.79539365]
Uz_time_81_21_.npz,[80],[0.9488706],[370],[0.7618193]
Uz_time_81_22_.npz,[77],[0.9506243],[366],[0.5758781]
Uz_time_81_23_.npz,[78],[0.95981723],[360],[0.41199738]
Uz_time_81_24_.npz,[79],[0.9610734],[382],[0.8210156]
Uz_time_81_25_.npz,[80],[0.96129125],[375],[0.8323595]
Uz_time_81_26_.npz,[79],[0.9694406],[371],[0.8259946]
Uz_time_81_27_.npz,[78],[0.95595855],[354],[0.6782628]
Uz_time_81_28_.npz,[75],[0.9400117],[350],[0.64544827]
Uz_time_81_29_.npz,[75],[0.9331602],[354],[0.6559519]
Uz_time_81_30_.npz,[74],[0.9453061],[339],[0.76804805]
Uz_time_81_31_.npz,[75],[0.93597955],[335],[0.7432195]
Uz_time_81_32_.npz,[77],[0.93652356],[270],[0.49529123]
Uz_time_81_33_.npz,[76],[0.9492511],[349],[0.68009615]
Uz_time_81_34_.npz,[74],[0.9499121],[339],[0.7807108]
Uz_time_81_35_.npz,[74],[0.947253],[335],[0.8269674]
Uz_time_81_36_.npz,[74],[0.948459],[331],[0.767358]
Uz_time_81_37_.npz,[76],[0.95558757],[],[]
Uz_time_81_38_.npz,[76],[0.9524533],[298],[0.30844495]
Uz_time_81_39_.npz,[75],[0.9606235],[300],[0.66115427]
Uz_time_81_40_.npz,[75],[0.95109105],[294],[0.30501032]
Uz_time_81_41_.npz,[72],[0.96366084],[275],[0.82865715]
Uz_time_81_42_.npz,[71],[0.9535116],[272],[0.7712208]
Uz_time_81_43_.npz,[70],[0.94194746],[278],[0.61028343]
Uz_time_81_44_.npz,[71],[0.9331666],[274],[0.74769056]
Uz_time_81_45_.npz,[73],[0.96447074],[261],[0.84547657]
Uz_time_81_46_.npz,[71],[0.93682194],[262],[0.6515305]
Uz_time_81_47_.npz,[74],[0.9347778],[257],[0.82662576]
Uz_time_81_48_.npz,[67],[0.8484307],[255],[0.72051096]
Uz_time_81_49_.npz,[71],[0.90092176],[250],[0.7382309]
Uz_time_81_50_.npz,[64],[0.9147234],[232],[0.4171073]
Uz_time_81_51_.npz,[68],[0.9289903],[232],[0.79090077]
Uz_time_81_52_.npz,[68],[0.93206763],[226],[0.23667186]
Uz_time_81_53_.npz,[67],[0.89086694],[],[]
Uz_time_81_54_.npz,[68],[0.9533653],[223],[0.70428425]
Uz_time_81_55_.npz,[66],[0.912929],[215],[0.37575066]
Uz_time_81_56_.npz,[63],[0.67878586],[203],[0.7533833]
Uz_time_81_57_.npz,[66],[0.92576957],[202],[0.8339096]
Uz_time_81_58_.npz,[66],[0.9141626],[201],[0.5624907]
Uz_time_81_59_.npz,[66],[0.96568096],[203],[0.6480927]
Uz_time_81_60_.npz,[65],[0.95457464],[203],[0.7505447]
Uz_time_81_61_.npz,[65],[0.9728872],[],[]
Uz_time_81_62_.npz,[64],[0.9674571],[199],[0.5991697]
Uz_time_81_63_.npz,[63],[0.9548093],[349],[0.4665308]
Uz_time_81_64_.npz,[64],[0.964525],[202],[0.34748542]
Uz_time_81_65_.npz,[61],[0.96216065],[194],[0.22162302]
Uz_time_81_66_.npz,[61],[0.9522365],[184],[0.28721666]
Uz_time_81_67_.npz,[61],[0.96191096],[138],[0.35552818]
Uz_time_81_68_.npz,[60],[0.9228396],[],[]
Uz_time_81_69_.npz,[59],[0.9386331],[],[]
Uz_time_81_70_.npz,[55],[0.9284197],[],[]
Uz_time_81_71_.npz,[57],[0.93841636],[122],[0.536228]
Uz_time_81_72_.npz,[58],[0.9346149],[120],[0.6410582]
Uz_time_81_73_.npz,[53],[0.9331712],[116],[0.6878489]
Uz_time_81_74_.npz,[51],[0.96046907],[108],[0.5603847]
Uz_time_81_75_.npz,[50],[0.945063],[108],[0.53391665]
Uz_time_81_76_.npz,[53],[0.92670965],[106],[0.578538]
Uz_time_81_77_.npz,[51],[0.938351],[112],[0.40343517]
Uz_time_81_78_.npz,[49],[0.9504262],[92],[0.40951988]
Uz_time_81_79_.npz,[47],[0.8771037],[64],[0.6832877]
Uz_time_81_80_.npz,[38],[0.6340424],[42],[0.7191083]
Uz_time_81_81_.npz,[44],[0.9418556],[70],[0.7159709]
Uz_time_81_82_.npz,[43],[0.95948285],[63],[0.6960056]
Uz_time_81_83_.npz,[43],[0.95889664],[71],[0.6798609]
Uz_time_81_84_.npz,[45],[0.94321024],[77],[0.6015391]
Uz_time_81_85_.npz,[48],[0.95402616],[83],[0.6019498]
Uz_time_81_86_.npz,[49],[0.9610257],[95],[0.6720386]
Uz_time_81_87_.npz,[52],[0.9451109],[136],[0.3814524]
Uz_time_81_88_.npz,[53],[0.9645487],[107],[0.6470939]
Uz_time_81_89_.npz,[55],[0.95827675],[119],[0.73197067]
Uz_time_81_90_.npz,[53],[0.95331025],[119],[0.38656843]
Uz_time_81_91_.npz,[54],[0.91948503],[118],[0.5372079]
Uz_time_81_92_.npz,[58],[0.95763254],[194],[0.44382185]
Uz_time_81_93_.npz,[58],[0.94437665],[198],[0.32692373]
Uz_time_81_94_.npz,[58],[0.9246397],[],[]
Uz_time_81_95_.npz,[58],[0.9266825],[],[]
Uz_time_81_96_.npz,[61],[0.9495799],[176],[0.4442142]
Uz_time_82_01_.npz,[86],[0.95522135],[509],[0.889035]
Uz_time_82_02_.npz,[88],[0.9599194],[506],[0.878886]
Uz_time_82_03_.npz,[89],[0.9583427],[505],[0.80972415]
Uz_time_82_04_.npz,[88],[0.9646825],[503],[0.8673599]
Uz_time_82_05_.npz,[87],[0.96589804],[499],[0.88230497]
Uz_time_82_06_.npz,[85],[0.956203],[483],[0.6019653]
Uz_time_82_07_.npz,[86],[0.9525721],[483],[0.7559473]
Uz_time_82_08_.npz,[85],[0.95301515],[481],[0.9097925]
Uz_time_82_09_.npz,[85],[0.94892937],[475],[0.8913998]
Uz_time_82_10_.npz,[85],[0.9509444],[469],[0.8852629]
Uz_time_82_11_.npz,[84],[0.94259083],[444],[0.8198086]
Uz_time_82_12_.npz,[84],[0.94883025],[454],[0.7003319]
Uz_time_82_13_.npz,[85],[0.9568948],[443],[0.64364576]
Uz_time_82_14_.npz,[83],[0.9623589],[432],[0.8072697]
Uz_time_82_15_.npz,[82],[0.95698905],[415],[0.46571612]
Uz_time_82_16_.npz,[83],[0.9623733],[437],[0.8546876]
Uz_time_82_17_.npz,[83],[0.9598347],[433],[0.8909384]
Uz_time_82_18_.npz,[82],[0.9307522],[423],[0.80633503]
Uz_time_82_19_.npz,[83],[0.9613006],[421],[0.7244669]
Uz_time_82_20_.npz,[80],[0.94971645],[416],[0.6052154]
Uz_time_82_21_.npz,[80],[0.92886835],[382],[0.6255914]
Uz_time_82_22_.npz,[79],[0.9530526],[398],[0.31143305]
Uz_time_82_23_.npz,[81],[0.93158466],[393],[0.8690412]
Uz_time_82_24_.npz,[79],[0.95730835],[387],[0.51434827]
Uz_time_82_25_.npz,[80],[0.9747672],[386],[0.82357]
Uz_time_82_26_.npz,[80],[0.9641449],[378],[0.9016592]
Uz_time_82_27_.npz,[80],[0.96041054],[366],[0.7523531]
Uz_time_82_28_.npz,[78],[0.96808594],[361],[0.65138453]
Uz_time_82_29_.npz,[76],[0.9675348],[349],[0.5896996]
Uz_time_82_30_.npz,[77],[0.9561998],[353],[0.8394658]
Uz_time_82_31_.npz,[77],[0.96847945],[350],[0.83979416]
Uz_time_82_32_.npz,[76],[0.9536698],[338],[0.70442104]
Uz_time_82_33_.npz,[77],[0.96686333],[340],[0.8232537]
Uz_time_82_34_.npz,[76],[0.9458585],[342],[0.41949528]
Uz_time_82_35_.npz,[77],[0.95401925],[342],[0.8122196]
Uz_time_82_36_.npz,[76],[0.9571371],[335],[0.668434]
Uz_time_82_37_.npz,[77],[0.96678144],[322],[0.5633875]
Uz_time_82_38_.npz,[77],[0.96969587],[322],[0.53958493]
Uz_time_82_39_.npz,[76],[0.96556103],[373],[0.6278844]
Uz_time_82_40_.npz,[76],[0.9692851],[],[]
Uz_time_82_41_.npz,[74],[0.9714955],[280],[0.7056195]
Uz_time_82_42_.npz,[73],[0.96746886],[277],[0.7864005]
Uz_time_82_43_.npz,[74],[0.9652725],[280],[0.66705745]
Uz_time_82_44_.npz,[74],[0.96187466],[277],[0.82584435]
Uz_time_82_45_.npz,[74],[0.9707431],[272],[0.73989356]
Uz_time_82_46_.npz,[74],[0.96520096],[274],[0.6139018]
Uz_time_82_47_.npz,[71],[0.90983623],[261],[0.7698537]
Uz_time_82_48_.npz,[67],[0.8957954],[257],[0.86015904]
Uz_time_82_49_.npz,[73],[0.96371466],[258],[0.71418834]
Uz_time_82_50_.npz,[69],[0.9170319],[270],[0.61824083]
Uz_time_82_51_.npz,[69],[0.93243545],[237],[0.4425003]
Uz_time_82_52_.npz,[69],[0.9593581],[242],[0.4574148]
Uz_time_82_53_.npz,[68],[0.93543094],[229],[0.5921036]
Uz_time_82_54_.npz,[69],[0.9631137],[229],[0.6371252]
Uz_time_82_55_.npz,[67],[0.94587064],[226],[0.6402709]
Uz_time_82_56_.npz,[68],[0.9237304],[211],[0.5693162]
Uz_time_82_57_.npz,[68],[0.93251234],[205],[0.6632675]
Uz_time_82_58_.npz,[67],[0.9367237],[200],[0.7728639]
Uz_time_82_59_.npz,[67],[0.9576441],[207],[0.6399088]
Uz_time_82_60_.npz,[66],[0.962447],[200],[0.45164105]
Uz_time_82_61_.npz,[66],[0.95976466],[185],[0.52737683]
Uz_time_82_62_.npz,[66],[0.9611567],[201],[0.5610615]
Uz_time_82_63_.npz,[65],[0.96747535],[210],[0.6120328]
